name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
karpenisi greece,2021-01-25,17.1,5.6,8.8,17.1,2.5,6.8,3.1,70.3,18.6,100,41.67,rain,0,0.1,106.2,31.7,235,1007.7,70.5,,114.1,9.8,5,,2021-01-25T07:44:42,2021-01-25T17:46:06,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"remote,16675099999"
karpenisi greece,2021-01-26,11.9,3.2,7.1,11.9,1,5.3,5.1,87.2,46.1,100,100,rain,0,0,78.5,17.3,233.9,1004.7,97.7,,14.2,1.2,1,,2021-01-26T07:43:59,2021-01-26T17:47:15,0.42,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"remote,16675099999"
karpenisi greece,2021-01-27,7.6,-3,2,4.1,-5.4,-0.7,-5.3,61.3,4.5,100,58.33,"rain,snow",0.8,1.7,61.2,33.5,298.7,1008.5,48.1,,103.3,8.7,4,,2021-01-27T07:43:15,2021-01-27T17:48:25,0.46,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"remote,16675099999"
karpenisi greece,2021-01-28,9.7,-5.3,-0.4,9.4,-9.1,-1.9,-8.1,60,0,0,0,,0,1.1,42.5,22.3,266.8,1015.4,9.8,,147,12.7,6,,2021-01-28T07:42:29,2021-01-28T17:49:34,0.5,Clear,Clear conditions throughout the day.,clear-day,"remote,16675099999"
karpenisi greece,2021-01-29,14.4,-4,4.1,14.4,-7.2,2.2,0,76.4,0.8,100,16.67,"rain,snow",0,0.4,58.7,10.8,224.5,1013.5,99.3,,50.5,4.3,2,,2021-01-29T07:41:41,2021-01-29T17:50:44,0.52,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"remote,16675099999"
karpenisi greece,2021-01-30,17.4,4.9,9.2,17.4,3.9,8.2,5.9,81.2,15.8,100,62.5,rain,0,0,78.5,33.5,241.4,1004.2,83.7,,84.1,7.2,4,,2021-01-30T07:40:51,2021-01-30T17:51:54,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"remote,16675099999"
karpenisi greece,2021-01-31,15.7,1.4,8,15.7,-0.6,7.4,3.8,76.7,2.6,100,29.17,rain,0,0,88.6,16.6,203.3,1006.5,95.9,,93.5,8.1,4,,2021-01-31T07:40:00,2021-01-31T17:53:04,0.59,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"remote,16675099999"
karpenisi greece,2021-02-01,20.4,7.5,10.2,20.4,5.3,9,7,82.4,18.8,100,100,rain,0,0,92.5,16.2,222.2,1004.9,96.6,,60.9,5.3,3,,2021-02-01T07:39:06,2021-02-01T17:54:14,0.63,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"remote,16675099999"
karpenisi greece,2021-02-02,19.7,4.3,8.9,19.7,4.3,8.3,6.3,85.3,4.9,100,75,rain,0,0,46.4,9.4,217.3,1012.1,92.8,,74.5,6.2,3,,2021-02-02T07:38:12,2021-02-02T17:55:24,0.66,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"remote,16675099999"
karpenisi greece,2021-02-03,18.7,1.7,8.4,18.7,1.6,8,4.5,79.4,0,0,0,,0,0,29.2,8.3,234.6,1017.4,63.1,,133.3,11.6,6,,2021-02-03T07:37:15,2021-02-03T17:56:34,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,16675099999"
karpenisi greece,2021-02-04,16.2,2.8,10.1,16.2,0.4,9.2,5.1,74,0,0,0,,0,0,40,10.8,236.1,1018.8,60.5,,135.4,11.8,6,,2021-02-04T07:36:17,2021-02-04T17:57:44,0.75,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"remote,16675099999"
karpenisi greece,2021-02-05,16.2,2.7,9.5,16.2,0.9,9,4.3,72.5,0,0,0,,0,0,34.6,9.7,218.1,1020.1,70.7,,126.7,10.9,5,,2021-02-05T07:35:18,2021-02-05T17:58:53,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,16675099999"
karpenisi greece,2021-02-06,18.7,3.3,9.1,18.7,0.6,7.9,3.4,69.7,0,0,0,,0,0,45.7,12.2,229.3,1018.9,9.4,,153.2,13.3,6,,2021-02-06T07:34:17,2021-02-06T18:00:03,0.81,Clear,Clear conditions throughout the day.,clear-day,"remote,16675099999"
karpenisi greece,2021-02-07,16.9,4.4,9.2,16.9,1.6,8.4,2.5,64.8,0.1,100,4.17,rain,0,0,51.5,12.6,216.1,1014.7,69.9,,104.2,9,4,,2021-02-07T07:33:14,2021-02-07T18:01:13,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"remote,16675099999"
karpenisi greece,2021-02-08,17.2,8.2,11,17.2,5.1,10,4.5,66.2,14,100,58.33,rain,0,0,95.4,20.5,215.4,1006,95.9,,50.2,4.3,2,,2021-02-08T07:32:10,2021-02-08T18:02:22,0.88,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"remote,16675099999"
karpenisi greece,2021-02-09,18.4,7,10.1,18.4,4,8.8,6.1,77.8,20.4,100,83.33,rain,0,0,86.8,19.8,231.5,1012.5,94.2,,71.1,6,4,,2021-02-09T07:31:05,2021-02-09T18:03:31,0.91,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"remote,16675099999"
karpenisi greece,2021-02-10,12.2,5.9,9,12.2,3.7,7.7,5.5,79.3,1.5,100,25,rain,0,0,76.7,19.4,226.7,1015.3,79.7,,104,8.8,5,,2021-02-10T07:29:58,2021-02-10T18:04:40,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"remote,16675099999"
karpenisi greece,2021-02-11,10.9,6.1,8,10.9,3.3,6,4.9,81.2,7.4,100,37.5,rain,0,0,97.2,18,222.8,1010.1,62.8,,80.9,6.9,5,,2021-02-11T07:28:50,2021-02-11T18:05:49,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"remote,16675099999"
karpenisi greece,2021-02-12,11.5,2.5,6.2,11.5,0.3,5.1,2.7,80.6,0,0,0,,0,0,47.9,13.7,239.4,1018.3,68.1,,120.6,10.5,5,,2021-02-12T07:27:41,2021-02-12T18:06:57,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
karpenisi greece,2021-02-13,6.7,-2.4,1,4.1,-6.2,-1.2,0,93.1,16.8,100,62.5,"rain,snow",4.5,3.3,31.7,20.5,65.5,1021.8,97.4,,28.1,2.2,1,,2021-02-13T07:26:30,2021-02-13T18:08:06,0.05,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"remote,16675099999"
karpenisi greece,2021-02-14,0.9,-6.7,-2.9,-2.6,-12.8,-7.8,-3.8,93.4,36.6,100,100,"rain,snow",20.9,20.2,59,20.5,7.9,1021.7,99.6,,43.2,3.7,2,,2021-02-14T07:25:18,2021-02-14T18:09:14,0.08,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"remote,16675099999"
karpenisi greece,2021-02-15,1.7,-8.9,-4.5,-1.6,-13.8,-10.1,-9.1,70.9,3.8,100,45.83,"rain,snow",1.9,26.3,65.2,31.7,1.8,1028.4,61.5,,144.7,12.6,6,,2021-02-15T07:24:05,2021-02-15T18:10:22,0.12,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,snow,"remote,16675099999"
karpenisi greece,2021-02-16,4.6,-15,-5.6,2.3,-19.6,-9.3,-13,58.1,0,0,0,,0,21.6,50,18.4,10.8,1027.7,0.5,,189.9,16.4,7,,2021-02-16T07:22:50,2021-02-16T18:11:29,0.15,Clear,Clear conditions throughout the day.,clear-day,"remote,16675099999"
karpenisi greece,2021-02-17,10.2,-12,-3.2,10.2,-14.7,-5,-10.3,60.6,0,0,0,,0,18.1,31.3,14.8,220.7,1024.1,12.7,,186.4,16.1,7,,2021-02-17T07:21:35,2021-02-17T18:12:36,0.18,Clear,Clear conditions throughout the day.,clear-day,"remote,16675099999"
karpenisi greece,2021-02-18,15.6,-6.5,2.1,15.6,-9.9,0.9,-4.2,66.6,0,0,0,,0,14.3,33.5,11.2,295.2,1022.2,23.2,,182.3,15.6,7,,2021-02-18T07:20:18,2021-02-18T18:13:43,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,16675099999"
karpenisi greece,2021-02-19,12.9,-4.5,2.3,12.9,-4.5,1.8,-4.6,63,0,0,0,,0,8.7,19.1,11.2,235.3,1026.9,16,,186.8,16.1,7,,2021-02-19T07:19:01,2021-02-19T18:14:50,0.25,Clear,Clear conditions throughout the day.,clear-day,"remote,16675099999"
karpenisi greece,2021-02-20,13.6,-3.6,2.4,13.6,-5.9,1.2,-0.7,81.8,0,0,0,,0,5.5,25.2,7.6,239.6,1026.9,60.3,,139,12.1,5,,2021-02-20T07:17:42,2021-02-20T18:15:56,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,16675099999"
karpenisi greece,2021-02-21,7.7,-1,3.5,6.4,-3.6,1.4,1,84.5,0.9,100,37.5,"rain,snow",0,1.8,46.8,13,45,1029.8,77.6,,124.1,10.7,5,,2021-02-21T07:16:22,2021-02-21T18:17:02,0.31,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow in the morning and afternoon.,rain,"remote,16675099999"
karpenisi greece,2021-02-22,15.9,-2.4,5.6,15.9,-2.8,5.2,-0.3,70.4,0,0,0,,0,0.4,24.8,7.6,10.9,1031.1,40.3,,187.7,16.3,7,,2021-02-22T07:15:01,2021-02-22T18:18:08,0.34,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"remote,16675099999"
karpenisi greece,2021-02-23,15.5,0.4,5,15.5,-1.2,4.7,-0.7,69.6,0,0,0,,0,0.5,27.7,7.6,40.7,1030.8,0.1,,190.3,16.4,7,,2021-02-23T07:13:40,2021-02-23T18:19:13,0.37,Clear,Clear conditions throughout the day.,clear-day,"remote,16675099999"
karpenisi greece,2021-02-24,15.5,0.7,6,15.5,-0.1,5.4,-0.4,66.9,0,0,0,,0,0.3,34.2,9,50.3,1031.3,0.1,,193.6,16.8,7,,2021-02-24T07:12:17,2021-02-24T18:20:18,0.41,Clear,Clear conditions throughout the day.,clear-day,"remote,16675099999"
karpenisi greece,2021-02-25,12.7,0.7,7.5,12.7,0.7,6.5,2.8,74.3,0,0,0,,0,0.2,55.1,15.8,48.4,1032.8,9.3,,183.9,15.9,7,,2021-02-25T07:10:54,2021-02-25T18:21:23,0.44,Clear,Clear conditions throughout the day.,clear-day,"remote,16675099999"
karpenisi greece,2021-02-26,15.3,3.9,8.9,15.3,1.9,8,3.2,69,0,0,0,,0,0,42.1,11.2,45.2,1028,0.1,,193.8,16.8,7,,2021-02-26T07:09:30,2021-02-26T18:22:27,0.47,Clear,Clear conditions throughout the day.,clear-day,"remote,16675099999"
karpenisi greece,2021-02-27,20.7,3.3,10.2,20.7,2.3,10,3.3,65.3,0,0,0,,0,0,16.9,9.4,281.8,1020.6,0.7,,198.4,17.1,7,,2021-02-27T07:08:05,2021-02-27T18:23:31,0.5,Clear,Clear conditions throughout the day.,clear-day,"remote,16675099999"
karpenisi greece,2021-02-28,11.2,4.3,7.3,11.2,2,6,3.7,78.6,1.6,100,37.5,rain,0,0,52.6,15.1,55,1025.7,59.3,,86.1,7.4,4,,2021-02-28T07:06:39,2021-02-28T18:24:35,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,16675099999"
karpenisi greece,2021-03-01,15.9,2.5,7.6,15.9,0.7,7.1,3.4,77.5,2.8,100,62.5,rain,0,0,29.5,9.4,22.7,1027,74.4,,147.9,12.9,7,,2021-03-01T07:05:12,2021-03-01T18:25:38,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"remote,16675099999"
karpenisi greece,2021-03-02,10.7,1.2,5.3,10.7,-1.5,3.8,1.1,75.3,1.3,100,41.67,rain,0,0,47.5,14.4,47,1031.4,56.2,,166.4,14.5,6,,2021-03-02T07:03:45,2021-03-02T18:26:41,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"remote,16675099999"
karpenisi greece,2021-03-03,19.4,-2.1,6.6,19.4,-5.2,5.6,-3.6,52.7,0,0,0,,0,0,41.4,16.6,39,1030.2,0.3,,211.6,18.2,7,,2021-03-03T07:02:17,2021-03-03T18:27:44,0.64,Clear,Clear conditions throughout the day.,clear-day,"remote,16675099999"
karpenisi greece,2021-03-04,17.9,0.2,6.9,17.9,-2.6,6.4,-3.6,50.7,0,0,0,,0,0,39.6,10.1,239.1,1024.3,0.4,,214.5,18.3,8,,2021-03-04T07:00:49,2021-03-04T18:28:47,0.68,Clear,Clear conditions throughout the day.,clear-day,"remote,16675099999"
karpenisi greece,2021-03-05,19.9,-1.4,6.8,19.9,-4.6,5.5,-0.6,62.9,0,0,0,,0,0,43.9,13,235.5,1019.6,49.5,,200.7,17.4,7,,2021-03-05T06:59:20,2021-03-05T18:29:49,0.72,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"remote,16675099999"
karpenisi greece,2021-03-06,19.6,4.2,9.8,19.6,3.3,9.3,4.3,71.8,2.2,100,66.67,rain,0,0,42.5,27.7,255.3,1021.4,89.8,,93.2,8.2,3,,2021-03-06T06:57:50,2021-03-06T18:30:51,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"remote,16675099999"
karpenisi greece,2021-03-07,11.7,2.2,6.9,11.7,-0.8,6,3.7,81,1.5,100,45.83,rain,0,0,34.9,13,68.3,1024.6,75.8,,119.7,10.2,5,,2021-03-07T06:56:20,2021-03-07T18:31:53,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"remote,16675099999"
karpenisi greece,2021-03-08,14.7,0.5,7.9,14.7,-2.2,7.3,3.4,75.1,0.1,100,4.17,rain,0,0,34.2,9.4,234,1017.5,90.2,,168.8,14.6,6,,2021-03-08T06:54:49,2021-03-08T18:32:54,0.82,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"remote,16675099999"
karpenisi greece,2021-03-09,15.4,3.1,8.4,15.4,1.5,7.9,5.2,81.3,0.9,100,33.33,rain,0,0,35.3,11.2,63.1,1015.3,96.5,,125.5,10.8,5,,2021-03-09T06:53:18,2021-03-09T18:33:55,0.86,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"remote,16675099999"
karpenisi greece,2021-03-10,17.1,5.1,9.1,17.1,4.5,8.5,6.5,85.1,5.6,100,54.17,rain,0,0,59.8,29.5,240,1012.2,88.9,,113.9,9.8,4,,2021-03-10T06:51:46,2021-03-10T18:34:56,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,16675099999"
karpenisi greece,2021-03-11,12.7,0.6,5.8,12.7,-0.4,4.3,0.5,70.2,2.4,100,41.67,rain,0,0.2,50.4,25.9,347.3,1016.7,59.3,,163.8,14.3,7,,2021-03-11T06:50:14,2021-03-11T18:35:57,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"remote,16675099999"
karpenisi greece,2021-03-12,14.7,-4.2,4.5,14.7,-6.1,3.4,-0.4,73.2,0,0,0,,0,0,41.8,11.2,241.2,1021.6,33.1,,212.7,18.5,7,,2021-03-12T06:48:42,2021-03-12T18:36:57,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,16675099999"
karpenisi greece,2021-03-13,17.2,-0.7,6.8,17.2,-2.9,5.6,2.4,76,0,0,0,,0,0,42.8,10.4,240.1,1018.3,68.7,,180.2,15.8,6,,2021-03-13T06:47:09,2021-03-13T18:37:57,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,16675099999"
karpenisi greece,2021-03-14,20.1,2.5,8.6,20.1,1.1,8.2,4.7,79.3,0,0,0,,0,0,41.8,12.2,233.6,1013.6,84.8,,150.1,13,6,,2021-03-14T06:45:36,2021-03-14T18:38:57,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,16675099999"
karpenisi greece,2021-03-15,15.9,2.3,7.8,15.9,-1.5,5.8,3.9,79.3,7.2,100,75,rain,0.3,0.1,76.7,16.6,229.7,1004.8,95.7,,116.9,10.2,6,,2021-03-15T06:44:03,2021-03-15T18:39:57,0.06,"Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"remote,16675099999"
karpenisi greece,2021-03-16,15.9,1,7.3,15.9,-2.6,5.4,1.5,69.5,4.2,100,70.83,"rain,snow",0.1,0.7,63,14.4,243.4,1005.1,55.6,,187.9,16.4,7,,2021-03-16T06:42:29,2021-03-16T18:40:57,0.1,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"remote,16675099999"
karpenisi greece,2021-03-17,15.9,-2.4,4,15.9,-5.6,1.5,-2.7,64.5,0.8,100,25,rain,0,0.4,71.6,24.1,254.9,1009.2,22.3,,230.2,19.9,8,,2021-03-17T06:40:55,2021-03-17T18:41:56,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"remote,16675099999"
karpenisi greece,2021-03-18,14.6,-2.7,4.2,14.6,-5.3,2.5,-2.3,67,4.5,100,33.33,"rain,snow",0,0.4,52.9,25.9,258.5,1014.4,58,,194.5,16.8,7,,2021-03-18T06:39:21,2021-03-18T18:42:55,0.16,"Snow, Rain, Partially cloudy",Becoming cloudy in the afternoon with rain or snow.,rain,"remote,16675099999"
karpenisi greece,2021-03-19,15.7,0,6.7,15.7,0,6.2,2.5,76.8,3.3,100,54.17,"rain,snow",1.2,2.5,47.5,13,220.4,1012.9,89.6,,187.4,16.2,7,,2021-03-19T06:37:47,2021-03-19T18:43:54,0.19,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"remote,16675099999"
karpenisi greece,2021-03-20,10.1,1.9,4.9,10.1,-0.3,3.9,3.7,92.2,32.1,100,87.5,"rain,snow",0.9,3,55.4,20.5,352.2,1014.6,99.8,,48,4.2,2,,2021-03-20T06:36:13,2021-03-20T18:44:53,0.23,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"remote,16675099999"
karpenisi greece,2021-03-21,9.2,1.6,5.5,9.2,1.2,4.1,4.8,95.2,19.5,100,100,"rain,snow",0,3,55.8,14.8,43.2,1008.9,99.3,,91.6,7.9,4,,2021-03-21T06:34:39,2021-03-21T18:45:52,0.25,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"remote,16675099999"
